0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,label,emotions
-700.39892578125,58.630210876464844,-3.0258519649505615,16.040241241455078,4.248529434204102,3.869934558868408,-6.381716251373291,-0.18863515555858612,-13.735003471374512,-0.3197239935398102,-1.4757472276687622,-0.9886756539344788,0.15016654133796692,-2.1724674701690674,-0.8892967700958252,1.8827365636825562,-4.957090377807617,-1.1768672466278076,-1.8201361894607544,-0.5960833430290222,-6.116589069366455,-0.4753352999687195,-2.244293451309204,-4.724353313446045,-1.3839181661605835,-1.1956729888916016,-4.413226127624512,-0.24823284149169922,-1.5963906049728394,-0.4470823109149933,-1.4113585948944092,-2.7697720527648926,-2.042008876800537,-2.522662878036499,-2.507448434829712,-2.2504990100860596,-0.38150665163993835,-2.4810593128204346,-2.791022539138794,-2.2448654174804688,-3.432790994644165,-1.2684118747711182,-2.0374419689178467,-3.208719253540039,-2.2981953620910645,-2.391170024871826,-2.533661365509033,-0.7900850772857666,-2.2402565479278564,-1.202297568321228,-1.0771211385726929,-1.8111587762832642,-1.350295066833496,-0.3581697642803192,-0.4924001693725586,-0.9112741947174072,-1.2973450422286987,-1.8281681537628174,-0.6759625673294067,-0.4576852023601532,-1.1888195276260376,-0.5061396956443787,0.1489333212375641,0.3471810817718506,0.21585725247859955,-0.5478977560997009,0.14565704762935638,-0.8366483449935913,-0.8067197799682617,0.28767287731170654,0.31011173129081726,-0.25108373165130615,-0.39041438698768616,-0.23868854343891144,0.3673631250858307,0.07085013389587402,-0.5970965027809143,-0.29133695363998413,0.1638926863670349,-0.8115512132644653,-0.42693206667900085,-0.46698376536369324,-0.7352356910705566,0.1028960719704628,0.1127055361866951,-0.5804371237754822,-0.530505895614624,0.0902196541428566,0.05441417545080185,-0.3584734797477722,-0.0541246198117733,-0.48632118105888367,-0.44266268610954285,-0.2828545868396759,-0.6731376647949219,-0.12491457909345627,-0.12818290293216705,-0.42162609100341797,-0.7924336194992065,-0.2024669051170349,0.15028627216815948,0.18256060779094696,0.05836999788880348,-0.3303660750389099,-0.36982205510139465,-0.2660772204399109,0.0035117557272315025,-0.11305084824562073,-0.19222208857536316,0.04083102568984032,-0.10523815453052521,-0.5076028108596802,-0.3954910635948181,-0.4107022285461426,-0.23871959745883942,-0.21641644835472107,-0.1591246873140335,0.38691583275794983,-0.04882606491446495,-0.009965856559574604,0.043363917618989944,-0.1189304068684578,0.08647456020116806,0.020726243034005165,-0.009118982590734959,0.028229469433426857,0.13980568945407867,-0.03874831274151802,0,calm
-653.1690063476562,58.028076171875,-12.581207275390625,11.818785667419434,-7.6815619468688965,-0.6171416640281677,-8.33775806427002,-5.823570251464844,-6.547591686248779,1.458057165145874,-6.846194744110107,-0.10715542733669281,-6.715392112731934,1.5689481496810913,-8.057077407836914,-1.0736974477767944,-3.5579068660736084,-1.4181045293807983,-1.903674840927124,-0.39359667897224426,-0.42376232147216797,-1.0545425415039062,-0.49363991618156433,0.7571322917938232,-0.7246206402778625,-2.520578622817993,0.5506695508956909,-1.1144994497299194,2.161346435546875,0.6046398282051086,0.7887609004974365,2.57049298286438,2.55863356590271,3.708505868911743,2.790019989013672,2.2019197940826416,-1.0214564800262451,0.8192006349563599,-0.27781087160110474,0.2075861543416977,-0.5618382096290588,-0.3442479074001312,-0.5971518158912659,-2.483091354370117,-2.4822940826416016,-1.513263463973999,-0.20697294175624847,-2.0428595542907715,-2.453341245651245,-2.000149965286255,-0.7524165511131287,-0.48494043946266174,-1.4471089839935303,-1.090726613998413,-1.1271737813949585,-0.812146008014679,-0.29253503680229187,-0.6703687310218811,-0.7803638577461243,-0.6476514935493469,-0.9816911816596985,-1.620000958442688,-1.3426470756530762,-0.5786941647529602,-0.2029593139886856,-0.34973135590553284,-0.04867382347583771,0.3100413978099823,-0.004139335360378027,-0.6750490069389343,-0.046482257544994354,0.14305727183818817,-0.011429950594902039,-0.4314844310283661,-0.5695184469223022,-0.8606885075569153,-0.1929369419813156,0.09602081030607224,0.42487406730651855,0.5055674314498901,0.06495079398155212,-0.11710260808467865,-0.36715322732925415,-0.23987525701522827,0.10044564306735992,0.29523229598999023,0.3228582739830017,0.6955638527870178,0.2992240786552429,-0.14692513644695282,0.28028032183647156,0.2670914828777313,-0.18046122789382935,-0.49789944291114807,0.09730730950832367,-0.03726203739643097,0.11745807528495789,0.194339781999588,0.23093931376934052,0.43180185556411743,0.09129110723733902,-0.0646379292011261,0.20346276462078094,0.16340495645999908,0.1747014820575714,-0.19245566427707672,-0.3189399242401123,-0.2173214554786682,-0.2916772961616516,0.1757810264825821,-0.015234698541462421,-0.6150009632110596,-0.49474024772644043,-0.4145413637161255,-0.5736914873123169,-0.2802407741546631,-0.16399535536766052,-0.6093661785125732,-0.15112186968326569,0.04795786365866661,-0.4413129389286041,-0.2703968286514282,-0.07245558500289917,-0.12683239579200745,0.20434033870697021,0.04792486131191254,-0.17350557446479797,0.0126975541934371,1,calm
-617.0523071289062,60.103370666503906,-5.98425817489624,13.886284828186035,1.120427131652832,0.5117498636245728,-14.841358184814453,-4.016369342803955,-5.575839042663574,-6.309850692749023,-3.9435811042785645,-0.8303717374801636,-6.532529830932617,0.5139368176460266,-7.08329439163208,-0.7790681719779968,-5.414792060852051,-2.2986979484558105,-2.37086820602417,-4.7227702140808105,-4.309081554412842,-4.560073375701904,-3.8819711208343506,-3.073005437850952,-4.039981365203857,-0.8663871884346008,-2.258146286010742,-1.923709750175476,-2.2567460536956787,-1.8112168312072754,-1.1333668231964111,-2.019846200942993,-1.0247858762741089,0.3310963809490204,0.5318334102630615,-1.6210187673568726,-2.1580772399902344,-2.502774238586426,-0.6761331558227539,2.089097261428833,3.856137275695801,2.830289602279663,0.6073021292686462,-0.4701855480670929,0.24236077070236206,-0.5060502290725708,0.15512998402118683,1.0413929224014282,0.21598877012729645,0.5032513737678528,-0.8674706816673279,-0.1477237492799759,0.8106687664985657,0.378942608833313,-1.3007837533950806,-0.9902116656303406,-1.7245503664016724,-0.4543503224849701,1.8927500247955322,-0.2867957651615143,-1.5017915964126587,-1.2534613609313965,-0.8924564719200134,-0.43723052740097046,-0.5641399621963501,-1.696431040763855,-0.8700323700904846,-0.2528254985809326,-0.857036828994751,-1.5005518198013306,-0.8724580407142639,0.2673007547855377,-0.1535189002752304,-1.033179521560669,-1.3270848989486694,-0.041919611394405365,-0.0719747319817543,-1.0118108987808228,-0.04910852387547493,0.4436236321926117,-0.5583749413490295,-0.4095284938812256,-0.060935743153095245,0.27762845158576965,0.670656144618988,0.27406248450279236,0.32444798946380615,0.2631261646747589,0.2737918198108673,0.10456765443086624,-0.18767620623111725,0.09666042029857635,-0.055580537766218185,-0.5770403146743774,-0.20826947689056396,0.3961084485054016,0.14505110681056976,-0.20151770114898682,-0.04240775853395462,0.43976837396621704,0.4052366316318512,-0.4666695296764374,0.2013942301273346,0.27810677886009216,-0.2958835959434509,0.5101599097251892,0.5193864703178406,-0.47618216276168823,-0.4720897674560547,0.28733959794044495,0.016127917915582657,0.059234701097011566,0.3443331718444824,0.11678630113601685,-0.3449784815311432,-0.041777461767196655,0.33784249424934387,-0.14440028369426727,0.0026929329615086317,0.18955504894256592,0.01851707138121128,0.03932703286409378,0.3474826216697693,0.34056293964385986,0.20870442688465118,-0.16764581203460693,0.07871071249246597,-0.06665150076150894,0,calm
-698.7211303710938,47.08848571777344,-11.333612442016602,12.963088035583496,-8.005651473999023,-1.2522294521331787,-10.00906753540039,-9.434124946594238,-10.318875312805176,-0.8646742701530457,-5.731611251831055,-4.890446186065674,-6.470085144042969,2.0584869384765625,-7.936151027679443,-2.302177667617798,-2.4253900051116943,-0.18635953962802887,-1.2097834348678589,4.6492390632629395,-1.5802652835845947,1.0472705364227295,-5.6964521408081055,-2.5016591548919678,-1.7457354068756104,-0.30121180415153503,0.4398953914642334,2.943871021270752,2.0257813930511475,2.7908427715301514,-0.29930579662323,-0.004270086530596018,-1.408214807510376,0.9581722617149353,2.5746612548828125,1.877764105796814,1.6086182594299316,0.22240063548088074,4.338523864746094,4.266794681549072,3.3458526134490967,-0.1994474232196808,0.7614500522613525,0.44503408670425415,0.017971131950616837,-0.07460590451955795,-0.22491194307804108,-1.7512789964675903,-0.9975310564041138,0.5580030083656311,-0.6932706832885742,-1.4187440872192383,0.06373320519924164,1.0280656814575195,0.19320692121982574,0.18964113295078278,0.3382442891597748,-0.2673974335193634,0.06429517269134521,-0.7311356663703918,-2.642714262008667,-0.6156517267227173,-0.02620750293135643,-0.7109148502349854,-1.2023838758468628,-0.9028807878494263,-1.5082337856292725,-0.6539319157600403,-0.2612438499927521,-0.6209929585456848,-0.4443656802177429,-0.3175317049026489,0.12667401134967804,-0.1494668871164322,-0.3495504856109619,-0.9650576114654541,-0.7045363783836365,-0.22708477079868317,0.18815170228481293,0.9474886655807495,0.7968441843986511,0.18070754408836365,0.2091580629348755,0.15580612421035767,0.4745548963546753,0.073107048869133,-0.01590672694146633,0.8379320502281189,0.4905813932418823,-0.2025342881679535,0.32868146896362305,0.3257777988910675,-0.166203573346138,-0.6013746857643127,0.01070497278124094,0.10975074768066406,-0.1792098432779312,0.32257792353630066,0.5905027389526367,0.09205237030982971,-0.42904552817344666,-0.5495051145553589,-0.2032102644443512,0.24438604712486267,0.4048314690589905,0.04003506153821945,-0.30625617504119873,-0.43337130546569824,-0.012119797058403492,0.09112591296434402,0.09439638257026672,-0.348918080329895,-0.41206663846969604,-0.026650914922356606,0.025146670639514923,0.012942991219460964,-0.11951868236064911,-0.3777638077735901,-0.42134132981300354,0.1718946099281311,-0.23802435398101807,-0.2765622138977051,-0.14081312716007233,0.06831299513578415,-0.1555873602628708,-0.08529035747051239,-0.532760739326477,-0.3099924623966217,1,calm
-715.922607421875,71.97679901123047,4.45752477645874,18.60249900817871,8.404046058654785,3.6219542026519775,-1.9743648767471313,0.022672800347208977,-2.6780834197998047,4.232802867889404,0.33525457978248596,3.391681432723999,-1.7836780548095703,2.5398902893066406,-0.6340020298957825,4.80145263671875,-2.9183261394500732,3.3488636016845703,0.5299310088157654,1.1520107984542847,-0.6578568816184998,1.657212257385254,-1.6180808544158936,0.36534246802330017,0.0687405988574028,-1.3017632961273193,0.455971360206604,0.5253775119781494,1.3790911436080933,-0.6339196562767029,0.5056968331336975,0.4247802793979645,0.9720974564552307,0.2100040763616562,0.6677688956260681,1.9189562797546387,0.17454293370246887,-1.7684625387191772,-1.5122801065444946,-0.2532794773578644,0.42755934596061707,0.1325889229774475,-1.4591479301452637,-2.12912917137146,-1.1013747453689575,1.7959645986557007,2.756025552749634,1.1205424070358276,1.2700012922286987,1.6777468919754028,2.6007795333862305,2.801919460296631,2.5417823791503906,2.1154398918151855,1.6304138898849487,-0.29278066754341125,-0.8267878890037537,0.429263174533844,2.1342568397521973,2.3018672466278076,2.4834671020507812,0.2001209259033203,-0.6918022036552429,0.48303741216659546,0.8629281520843506,1.545157551765442,0.11190573126077652,0.10801603645086288,0.3258379101753235,0.3180824816226959,0.1507215052843094,-0.0889471024274826,0.7927259802818298,0.8351517915725708,-0.6423983573913574,-0.6145593523979187,0.3747139573097229,0.20759186148643494,-0.1493396759033203,-0.25995224714279175,-0.019199298694729805,0.22632664442062378,1.0140076875686646,0.40551409125328064,-0.2776342034339905,-0.41056039929389954,0.040899161249399185,0.5796022415161133,0.20090146362781525,0.2706770598888397,-0.13361422717571259,0.33789533376693726,0.12888862192630768,-0.22672149538993835,-0.016494909301400185,0.4651523530483246,0.17681676149368286,-0.34782111644744873,0.43231621384620667,0.6246880888938904,0.006258481647819281,-0.1464012861251831,0.09186308085918427,0.34403297305107117,0.3636121451854706,-0.15821364521980286,0.33132150769233704,0.35642561316490173,0.04646456986665726,-0.5782328844070435,0.13483406603336334,0.2518194019794464,-0.5027188062667847,-0.2770179808139801,0.10260890424251556,0.07946300506591797,-0.055786896497011185,0.0939430445432663,0.38469797372817993,-0.1654442548751831,-0.2154644876718521,0.40275606513023376,0.29229608178138733,-0.007741720415651798,0.23223690688610077,-0.15211324393749237,-0.026278696954250336,0.4992992579936981,0,calm
-739.4408569335938,55.75542449951172,-23.24658966064453,13.280397415161133,-3.8380212783813477,-5.957225322723389,-12.652999877929688,-6.2147064208984375,-10.689208984375,3.398454189300537,-9.08761978149414,-0.9832901358604431,-9.45753288269043,-2.840799331665039,-8.772293090820312,-1.7548518180847168,-5.682515621185303,-3.259697437286377,-5.801702976226807,-7.53176212310791,-1.110811710357666,1.4569213390350342,0.745609700679779,1.8028360605239868,-0.292216420173645,0.6352417469024658,-0.6063522696495056,1.372743844985962,3.9744787216186523,6.254848003387451,4.58335542678833,5.9357991218566895,4.206936836242676,5.363242149353027,4.332376480102539,3.6675305366516113,1.5503188371658325,-0.5587504506111145,1.7370085716247559,3.2532904148101807,1.3169070482254028,0.2803686857223511,0.3904045820236206,-0.0051885973662137985,1.3706912994384766,2.4967172145843506,3.1706252098083496,0.6210099458694458,-1.1966748237609863,0.3062514066696167,2.129166603088379,1.0164326429367065,-1.168725848197937,0.8820517063140869,2.4517581462860107,0.347114622592926,-0.41548073291778564,0.7783718109130859,2.9780900478363037,0.9181298017501831,-0.5965043902397156,-0.34694990515708923,-0.09150269627571106,-0.37574467062950134,-0.8821084499359131,-0.441322386264801,0.9190570116043091,0.24313057959079742,-2.1897287368774414,-2.2753779888153076,-0.40495502948760986,1.090449333190918,-0.7523221969604492,-1.2700036764144897,-0.46401330828666687,-1.2935125827789307,-0.798829972743988,0.37870967388153076,0.12875165045261383,-0.8372666835784912,-0.09466992318630219,-0.20537298917770386,-0.5616374611854553,-0.44426286220550537,0.16452839970588684,0.776755154132843,0.20683616399765015,0.1203942596912384,0.8563205003738403,0.48378196358680725,-0.3585655093193054,0.6471664905548096,0.4910624921321869,-0.5021160244941711,0.3480358123779297,0.877190113067627,0.09929303079843521,0.0841517522931099,0.36585497856140137,0.4445161819458008,-0.11985722929239273,-0.22921548783779144,0.5639039278030396,-0.008629431016743183,0.42856860160827637,1.4505432844161987,0.19414886832237244,-0.3726530075073242,0.22263690829277039,0.2899075746536255,0.17976143956184387,0.31716957688331604,0.616642415523529,0.14414586126804352,0.16142265498638153,-0.08451959490776062,-0.3505772650241852,0.30514347553253174,0.10268648713827133,-0.02586747519671917,0.21980948746204376,-0.3549415171146393,-0.3348926901817322,0.45286402106285095,0.13808482885360718,0.11139562726020813,0.023780755698680878,-0.1426011174917221,1,calm
-653.9825439453125,77.23015594482422,1.0743141174316406,23.132707595825195,5.029029369354248,2.5618536472320557,-10.727558135986328,-3.295055389404297,-1.8697384595870972,-0.4634413421154022,-6.74882698059082,1.9926073551177979,-0.23817114531993866,-2.9271655082702637,-2.1037325859069824,2.516106128692627,-7.894747734069824,1.931455373764038,-4.001171588897705,-0.709364116191864,-6.874761581420898,0.17875446379184723,-3.592071294784546,-3.081834316253662,-2.5390121936798096,-0.10360586643218994,-2.4946882724761963,0.37728339433670044,-3.5893163681030273,-1.3635470867156982,-4.285201072692871,-0.39193296432495117,-1.6831849813461304,-1.3586846590042114,-2.28143310546875,-3.152291774749756,-5.2203850746154785,-3.4693350791931152,-1.69672429561615,-0.3423638939857483,-0.599349319934845,-0.9045048356056213,2.486685037612915,2.082805633544922,2.2841875553131104,0.8728472590446472,-0.10168718546628952,-0.14065353572368622,-0.303115576505661,-0.7725205421447754,0.0691964402794838,-0.4805903732776642,-1.565580129623413,-1.836350679397583,-0.4784485399723053,-0.6946592330932617,-0.5642666220664978,-2.1386642456054688,-1.4493331909179688,0.9257357716560364,0.09848392754793167,0.974400520324707,2.1796340942382812,2.5285844802856445,1.664551019668579,0.542057454586029,0.4341583847999573,0.403678834438324,0.5586243867874146,1.1131980419158936,0.16293030977249146,-0.5013542771339417,-0.17079342901706696,0.3320103883743286,0.18528024852275848,-0.8395064473152161,-0.6723734140396118,0.35034382343292236,0.3876041769981384,0.13512200117111206,-0.4174264371395111,0.37936797738075256,1.1457406282424927,1.3185241222381592,1.0760852098464966,0.6548958420753479,0.8846654295921326,0.4345080256462097,0.5394210815429688,1.120985984802246,0.16709153354167938,-0.6841164231300354,0.12646540999412537,0.13602454960346222,-0.8259973526000977,-1.005248785018921,-0.18597231805324554,0.32771891355514526,0.21444600820541382,-0.7190995812416077,-0.46714460849761963,0.321847140789032,0.4908633828163147,0.5763756036758423,0.571643590927124,0.2962173819541931,-0.3049473166465759,0.1086338460445404,0.4381837248802185,0.227300763130188,-0.027700643986463547,-0.06789003312587738,-0.18894203007221222,-0.8115095496177673,-0.06386718899011612,0.3749261498451233,0.16845671832561493,0.06251192092895508,0.1527022123336792,-0.02183421328663826,0.4362005591392517,0.9120453596115112,0.23202469944953918,0.33250218629837036,0.3639084994792938,0.5777079463005066,0.28090885281562805,0.33666834235191345,0,calm
-692.3934936523438,68.04834747314453,3.8574259281158447,26.590946197509766,2.5983219146728516,6.667670249938965,1.6408711671829224,-4.939541816711426,-1.0043891668319702,1.7926563024520874,-0.8936939239501953,-0.967932403087616,-1.8632291555404663,5.396929740905762,-3.636486768722534,2.265289545059204,-1.5397469997406006,4.287631511688232,-0.7095811367034912,3.776594638824463,-2.1132829189300537,3.5565266609191895,-1.6944165229797363,2.977785110473633,0.4497738182544708,2.42295503616333,3.1149868965148926,2.68475079536438,2.974748373031616,1.9215489625930786,1.5136852264404297,1.5245773792266846,2.9850404262542725,5.605744361877441,5.896914005279541,5.154770374298096,4.143032550811768,5.628288745880127,4.912781715393066,4.313899993896484,2.4901082515716553,1.5005868673324585,0.6622026562690735,2.6200625896453857,0.49662911891937256,-0.5046765208244324,-2.299192428588867,0.3342805504798889,0.45447516441345215,0.543488621711731,-1.702869176864624,-2.060746192932129,0.13911549746990204,1.150650143623352,0.1344424933195114,0.19674135744571686,0.428862601518631,0.8102098107337952,0.3377877175807953,-1.3007835149765015,-1.1526612043380737,-1.4261268377304077,0.21174591779708862,0.7118346095085144,-0.346387654542923,-1.3111523389816284,-0.5719377398490906,-0.24613599479198456,-1.3073862791061401,-0.6627890467643738,1.2487825155258179,1.1966617107391357,0.20915980637073517,-0.2904680669307709,0.2615111768245697,-1.0468475818634033,-0.893476665019989,0.6694924831390381,0.958897054195404,0.4811781346797943,-0.618140697479248,-0.09907824546098709,0.35914188623428345,-0.3305932283401489,0.27618199586868286,0.2885128855705261,0.705484926700592,-0.08107419312000275,-0.42064327001571655,0.10378708690404892,0.014431492425501347,-0.08397680521011353,-0.5842257738113403,-0.6667593121528625,-0.5912982225418091,-0.031454503536224365,0.030855577439069748,-0.11210928112268448,-0.12097789347171783,0.18932555615901947,0.04626935347914696,0.4056072235107422,-0.05961466208100319,-0.10599959641695023,0.0160761047154665,0.04927100986242294,-0.5615133047103882,-0.594569206237793,-0.32551953196525574,-0.24634447693824768,-0.1010984554886818,0.03057098388671875,-0.5779470205307007,-0.5506972670555115,0.1403120756149292,-0.5802664756774902,-0.5042924880981445,-0.4347681701183319,-0.0729113444685936,-0.07489749789237976,0.14699700474739075,0.00786508433520794,-0.16392019391059875,0.0250988882035017,-0.10760466754436493,-0.05372091755270958,-0.003366217715665698,-0.26004499197006226,1,calm
-741.35400390625,96.75814056396484,16.994426727294922,37.401851654052734,17.4616641998291,14.26480484008789,1.0343188047409058,9.790045738220215,3.4339277744293213,9.897499084472656,-2.8512492179870605,10.925617218017578,4.266358375549316,4.892212867736816,3.8502209186553955,4.0906782150268555,4.450359344482422,5.487307071685791,-0.730249285697937,7.631828784942627,2.6655139923095703,1.7119475603103638,-1.5222034454345703,2.153175115585327,0.9731564521789551,2.381065845489502,1.8070461750030518,0.12462501972913742,2.239274740219116,0.8161806464195251,1.575393795967102,2.135275363922119,1.0800443887710571,0.0775681659579277,1.9540166854858398,0.9249147176742554,-0.3428380489349365,-1.0290333032608032,-1.7410403490066528,-0.33923405408859253,0.16420431435108185,0.9850643277168274,-1.6886520385742188,-1.7422257661819458,-2.0817182064056396,-0.3684176206588745,0.28298038244247437,-0.7237728238105774,-1.8809597492218018,-3.628300189971924,-1.6722921133041382,-0.5618396401405334,0.12184710055589676,-1.0865800380706787,-1.6510145664215088,-0.5979200601577759,-0.29989275336265564,-0.5328918695449829,-0.3953964412212372,-0.7211589217185974,-1.265414834022522,-0.7425107359886169,-0.15442965924739838,-0.5228050947189331,0.5705984234809875,-0.1452018767595291,-0.11322898417711258,0.025905203074216843,0.028662391006946564,0.25165101885795593,0.1600898653268814,0.8013728260993958,0.4713911712169647,0.1334252506494522,-0.3077407777309418,-0.11941425502300262,1.1181622743606567,0.11342509835958481,0.12070278078317642,0.3873656392097473,1.0196645259857178,1.2288250923156738,0.6826427578926086,0.45012855529785156,0.6317380666732788,0.1918787658214569,0.8749908804893494,0.7642834186553955,0.5373405814170837,0.23059041798114777,0.38673993945121765,0.667601466178894,0.04074034467339516,-0.0870947316288948,-0.07872512191534042,-0.46482935547828674,-0.1772809624671936,-0.15125839412212372,-0.4019554853439331,-0.14998456835746765,0.10327589511871338,-0.2764972746372223,-0.11834944039583206,0.2716585099697113,-0.38042715191841125,-0.388455331325531,-0.49898189306259155,-0.2664767801761627,-0.7503759264945984,-0.7803695201873779,-1.0623588562011719,-0.33586370944976807,-0.1164206936955452,-0.5813225507736206,-0.11620383709669113,-0.6201930642127991,-0.24541343748569489,0.05008580908179283,-0.46710529923439026,-0.5676068067550659,0.19771209359169006,-0.2907964289188385,-0.24479277431964874,-0.30145540833473206,0.015492280013859272,-0.25013062357902527,0.2142190933227539,0.014863974414765835,0,calm
-574.430908203125,56.2977294921875,-3.9952476024627686,9.307220458984375,0.6606507301330566,0.7228560447692871,-10.76633071899414,-3.8910486698150635,-7.49477481842041,1.9726405143737793,-9.14395809173584,-0.5444357395172119,-2.5083072185516357,-2.3263697624206543,-2.4845054149627686,1.5543861389160156,-3.444241762161255,-2.438734769821167,-0.32754141092300415,-3.846863269805908,-3.87099552154541,-0.5890017151832581,-3.7394795417785645,2.004183769226074,-3.1637871265411377,4.207459926605225,-0.9071204662322998,6.723545074462891,2.42018461227417,3.302412748336792,3.4340522289276123,3.1645007133483887,5.605459213256836,3.372159957885742,5.965044975280762,2.542945146560669,2.380176067352295,1.891931414604187,1.2444449663162231,3.5898549556732178,1.097625970840454,-0.17770196497440338,-1.455059289932251,-0.7143579721450806,-0.7971315979957581,-0.7286102771759033,-1.258832335472107,-1.0617210865020752,-1.1728190183639526,-0.9140433669090271,-2.299772024154663,-0.912074863910675,-0.5672611594200134,-0.7968006134033203,-0.26949095726013184,-0.8246579766273499,-0.6482871174812317,-0.6447716355323792,-0.008022109046578407,-1.0510889291763306,-2.450665235519409,-2.6229794025421143,-1.3519773483276367,-0.8895469903945923,-2.070814371109009,-0.5574272871017456,-0.07334165275096893,-0.3471572697162628,-0.5046565532684326,0.16088727116584778,0.9829834699630737,-0.49513038992881775,-1.3540481328964233,-0.5556284785270691,-0.6363615989685059,-1.366943359375,-0.5056883096694946,0.19058255851268768,0.056195713579654694,0.004152534995228052,-0.1304943859577179,-0.026923684403300285,0.6451307535171509,0.22132673859596252,0.507422149181366,-0.10552098602056503,-1.1994017362594604,0.14777477085590363,0.695942759513855,0.21128471195697784,-0.5234875679016113,0.28089439868927,-0.11209521442651749,-0.44326528906822205,-0.3050975799560547,-0.08180048316717148,-0.027603579685091972,0.14031650125980377,-0.032084494829177856,-0.3095061480998993,-0.14233797788619995,0.31196755170822144,-0.10998416692018509,-0.40142446756362915,-0.009044058620929718,-0.01853874884545803,-0.21300576627254486,-0.35204243659973145,-0.049492426216602325,0.19208946824073792,0.10967037826776505,-0.5428109765052795,-0.33572083711624146,-0.5140803456306458,-0.3375645875930786,-0.43552085757255554,-0.5697730779647827,-0.5392118692398071,-0.22298423945903778,-0.2968251407146454,-0.42783454060554504,-0.31547486782073975,-0.30124056339263916,-0.07080245018005371,0.26946723461151123,0.05760270729660988,-0.1863231509923935,0.03446487709879875,1,calm
