0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label,emotions
-700.39892578125,58.630210876464844,-3.0258519649505615,16.040241241455078,4.248529434204102,3.869934558868408,-6.381716251373291,-0.18863515555858612,-13.735003471374512,-0.3197239935398102,-1.4757472276687622,-0.9886756539344788,0.15016654133796692,-2.1724674701690674,-0.8892967700958252,1.8827365636825562,-4.957090377807617,-1.1768672466278076,-1.8201361894607544,-0.5960833430290222,-6.116589069366455,-0.4753352999687195,-2.244293451309204,-4.724353313446045,-1.3839181661605835,-1.1956729888916016,-4.413226127624512,-0.24823284149169922,-1.5963906049728394,-0.4470823109149933,-1.4113585948944092,-2.7697720527648926,-2.042008876800537,-2.522662878036499,-2.507448434829712,-2.2504990100860596,-0.38150665163993835,-2.4810593128204346,-2.791022539138794,-2.2448654174804688,2,calm
-653.1690063476562,58.028076171875,-12.581207275390625,11.818785667419434,-7.6815619468688965,-0.6171416640281677,-8.33775806427002,-5.823570251464844,-6.547591686248779,1.458057165145874,-6.846194744110107,-0.10715542733669281,-6.715392112731934,1.5689481496810913,-8.057077407836914,-1.0736974477767944,-3.5579068660736084,-1.4181045293807983,-1.903674840927124,-0.39359667897224426,-0.42376232147216797,-1.0545425415039062,-0.49363991618156433,0.7571322917938232,-0.7246206402778625,-2.520578622817993,0.5506695508956909,-1.1144994497299194,2.161346435546875,0.6046398282051086,0.7887609004974365,2.57049298286438,2.55863356590271,3.708505868911743,2.790019989013672,2.2019197940826416,-1.0214564800262451,0.8192006349563599,-0.27781087160110474,0.2075861543416977,2,calm
-617.0523071289062,60.103370666503906,-5.98425817489624,13.886284828186035,1.120427131652832,0.5117498636245728,-14.841358184814453,-4.016369342803955,-5.575839042663574,-6.309850692749023,-3.9435811042785645,-0.8303717374801636,-6.532529830932617,0.5139368176460266,-7.08329439163208,-0.7790681719779968,-5.414792060852051,-2.2986979484558105,-2.37086820602417,-4.7227702140808105,-4.309081554412842,-4.560073375701904,-3.8819711208343506,-3.073005437850952,-4.039981365203857,-0.8663871884346008,-2.258146286010742,-1.923709750175476,-2.2567460536956787,-1.8112168312072754,-1.1333668231964111,-2.019846200942993,-1.0247858762741089,0.3310963809490204,0.5318334102630615,-1.6210187673568726,-2.1580772399902344,-2.502774238586426,-0.6761331558227539,2.089097261428833,2,calm
-698.7211303710938,47.08848571777344,-11.333612442016602,12.963088035583496,-8.005651473999023,-1.2522294521331787,-10.00906753540039,-9.434124946594238,-10.318875312805176,-0.8646742701530457,-5.731611251831055,-4.890446186065674,-6.470085144042969,2.0584869384765625,-7.936151027679443,-2.302177667617798,-2.4253900051116943,-0.18635953962802887,-1.2097834348678589,4.6492390632629395,-1.5802652835845947,1.0472705364227295,-5.6964521408081055,-2.5016591548919678,-1.7457354068756104,-0.30121180415153503,0.4398953914642334,2.943871021270752,2.0257813930511475,2.7908427715301514,-0.29930579662323,-0.004270086530596018,-1.408214807510376,0.9581722617149353,2.5746612548828125,1.877764105796814,1.6086182594299316,0.22240063548088074,4.338523864746094,4.266794681549072,2,calm
-715.922607421875,71.97679901123047,4.45752477645874,18.60249900817871,8.404046058654785,3.6219542026519775,-1.9743648767471313,0.022672800347208977,-2.6780834197998047,4.232802867889404,0.33525457978248596,3.391681432723999,-1.7836780548095703,2.5398902893066406,-0.6340020298957825,4.80145263671875,-2.9183261394500732,3.3488636016845703,0.5299310088157654,1.1520107984542847,-0.6578568816184998,1.657212257385254,-1.6180808544158936,0.36534246802330017,0.0687405988574028,-1.3017632961273193,0.455971360206604,0.5253775119781494,1.3790911436080933,-0.6339196562767029,0.5056968331336975,0.4247802793979645,0.9720974564552307,0.2100040763616562,0.6677688956260681,1.9189562797546387,0.17454293370246887,-1.7684625387191772,-1.5122801065444946,-0.2532794773578644,2,calm
-739.4408569335938,55.75542449951172,-23.24658966064453,13.280397415161133,-3.8380212783813477,-5.957225322723389,-12.652999877929688,-6.2147064208984375,-10.689208984375,3.398454189300537,-9.08761978149414,-0.9832901358604431,-9.45753288269043,-2.840799331665039,-8.772293090820312,-1.7548518180847168,-5.682515621185303,-3.259697437286377,-5.801702976226807,-7.53176212310791,-1.110811710357666,1.4569213390350342,0.745609700679779,1.8028360605239868,-0.292216420173645,0.6352417469024658,-0.6063522696495056,1.372743844985962,3.9744787216186523,6.254848003387451,4.58335542678833,5.9357991218566895,4.206936836242676,5.363242149353027,4.332376480102539,3.6675305366516113,1.5503188371658325,-0.5587504506111145,1.7370085716247559,3.2532904148101807,2,calm
-653.9825439453125,77.23015594482422,1.0743141174316406,23.132707595825195,5.029029369354248,2.5618536472320557,-10.727558135986328,-3.295055389404297,-1.8697384595870972,-0.4634413421154022,-6.74882698059082,1.9926073551177979,-0.23817114531993866,-2.9271655082702637,-2.1037325859069824,2.516106128692627,-7.894747734069824,1.931455373764038,-4.001171588897705,-0.709364116191864,-6.874761581420898,0.17875446379184723,-3.592071294784546,-3.081834316253662,-2.5390121936798096,-0.10360586643218994,-2.4946882724761963,0.37728339433670044,-3.5893163681030273,-1.3635470867156982,-4.285201072692871,-0.39193296432495117,-1.6831849813461304,-1.3586846590042114,-2.28143310546875,-3.152291774749756,-5.2203850746154785,-3.4693350791931152,-1.69672429561615,-0.3423638939857483,2,calm
-692.3934936523438,68.04834747314453,3.8574259281158447,26.590946197509766,2.5983219146728516,6.667670249938965,1.6408711671829224,-4.939541816711426,-1.0043891668319702,1.7926563024520874,-0.8936939239501953,-0.967932403087616,-1.8632291555404663,5.396929740905762,-3.636486768722534,2.265289545059204,-1.5397469997406006,4.287631511688232,-0.7095811367034912,3.776594638824463,-2.1132829189300537,3.5565266609191895,-1.6944165229797363,2.977785110473633,0.4497738182544708,2.42295503616333,3.1149868965148926,2.68475079536438,2.974748373031616,1.9215489625930786,1.5136852264404297,1.5245773792266846,2.9850404262542725,5.605744361877441,5.896914005279541,5.154770374298096,4.143032550811768,5.628288745880127,4.912781715393066,4.313899993896484,2,calm
-741.35400390625,96.75814056396484,16.994426727294922,37.401851654052734,17.4616641998291,14.26480484008789,1.0343188047409058,9.790045738220215,3.4339277744293213,9.897499084472656,-2.8512492179870605,10.925617218017578,4.266358375549316,4.892212867736816,3.8502209186553955,4.0906782150268555,4.450359344482422,5.487307071685791,-0.730249285697937,7.631828784942627,2.6655139923095703,1.7119475603103638,-1.5222034454345703,2.153175115585327,0.9731564521789551,2.381065845489502,1.8070461750030518,0.12462501972913742,2.239274740219116,0.8161806464195251,1.575393795967102,2.135275363922119,1.0800443887710571,0.0775681659579277,1.9540166854858398,0.9249147176742554,-0.3428380489349365,-1.0290333032608032,-1.7410403490066528,-0.33923405408859253,2,calm
-574.430908203125,56.2977294921875,-3.9952476024627686,9.307220458984375,0.6606507301330566,0.7228560447692871,-10.76633071899414,-3.8910486698150635,-7.49477481842041,1.9726405143737793,-9.14395809173584,-0.5444357395172119,-2.5083072185516357,-2.3263697624206543,-2.4845054149627686,1.5543861389160156,-3.444241762161255,-2.438734769821167,-0.32754141092300415,-3.846863269805908,-3.87099552154541,-0.5890017151832581,-3.7394795417785645,2.004183769226074,-3.1637871265411377,4.207459926605225,-0.9071204662322998,6.723545074462891,2.42018461227417,3.302412748336792,3.4340522289276123,3.1645007133483887,5.605459213256836,3.372159957885742,5.965044975280762,2.542945146560669,2.380176067352295,1.891931414604187,1.2444449663162231,3.5898549556732178,2,calm
